Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20,class,cluster,distance
1.0,11.0,2.0,4.0,244.0,4.0,1.0,3.0,2.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,192.832802351554
3.0,5.0,2.0,3.0,372.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0,66.94802321564386
1.0,17.0,2.0,0.0,214.0,0.0,1.0,2.0,1.0,0.0,3.0,2.0,6.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,222.697802702409
3.0,8.0,2.0,7.0,230.0,0.0,4.0,3.0,2.0,0.0,3.0,1.0,28.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0,206.91053278227707
3.0,17.0,2.0,4.0,223.0,2.0,3.0,3.0,1.0,0.0,0.0,2.0,9.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,213.56994382851005
3.0,8.0,2.0,4.0,257.0,0.0,1.0,3.0,1.0,0.0,2.0,2.0,15.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0,179.51952175964894
0.0,26.0,3.0,4.0,702.0,0.0,3.0,2.0,2.0,0.0,1.0,1.0,7.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0,266.0513674187959
0.0,13.0,2.0,7.0,55.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,381.5349550567683
1.0,11.0,2.0,6.0,195.0,0.0,4.0,3.0,2.0,0.0,3.0,2.0,19.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,241.4770948503678
3.0,11.0,2.0,7.0,717.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,21.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,0,280.6824968310256
3.0,17.0,4.0,4.0,333.0,0.0,3.0,3.0,3.0,2.0,1.0,2.0,14.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0,103.5528886477059
0.0,13.0,4.0,4.0,339.0,0.0,3.0,3.0,3.0,0.0,0.0,1.0,13.0,2.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0,97.52859415036724
3.0,23.0,3.0,9.0,850.0,4.0,1.0,3.0,2.0,0.0,3.0,2.0,8.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0,413.833819923164
0.0,21.0,0.0,3.0,712.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,13.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0,275.74570286605996
3.0,8.0,2.0,0.0,227.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,7.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0,209.70998954662852
2.0,17.0,2.0,0.0,96.0,0.0,3.0,3.0,2.0,0.0,2.0,3.0,19.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0,340.47568510577486
0.0,8.0,2.0,7.0,39.0,0.0,2.0,3.0,2.0,0.0,3.0,2.0,21.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,397.51134833213433
0.0,29.0,2.0,7.0,833.0,0.0,3.0,3.0,2.0,0.0,0.0,3.0,31.0,2.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0,397.21805020481094
1.0,8.0,2.0,3.0,351.0,0.0,2.0,3.0,2.0,0.0,1.0,1.0,18.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,85.64717710717638
0.0,17.0,2.0,0.0,437.0,0.0,4.0,3.0,2.0,1.0,0.0,0.0,26.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0,11.910816723668477
3.0,17.0,4.0,1.0,449.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,16.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0,13.570328555358996
0.0,10.0,2.0,0.0,677.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,3.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0,241.02216899273176
1.0,8.0,2.0,0.0,80.0,0.0,4.0,3.0,2.0,0.0,3.0,2.0,22.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,356.53927106221937
3.0,29.0,2.0,4.0,883.0,4.0,3.0,3.0,2.0,0.0,2.0,2.0,18.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0,446.880789788048
1.0,21.0,0.0,9.0,693.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,9.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0,256.8808313119973
1.0,13.0,4.0,3.0,792.0,0.0,4.0,1.0,2.0,0.0,0.0,3.0,22.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0,355.6641299640711
2.0,8.0,2.0,4.0,191.0,0.0,2.0,2.0,3.0,0.0,3.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,245.77353647134623
0.0,8.0,2.0,0.0,82.0,4.0,2.0,3.0,3.0,0.0,1.0,2.0,4.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0,354.6894088364479
3.0,15.0,2.0,3.0,422.0,0.0,4.0,3.0,2.0,0.0,1.0,0.0,31.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0,21.217039907562828
1.0,2.0,3.0,3.0,116.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,16.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0,320.63793854325803
2.0,2.0,4.0,7.0,113.0,0.0,2.0,1.0,1.0,0.0,3.0,1.0,31.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,324.0013843398732
1.0,21.0,1.0,3.0,615.0,3.0,2.0,3.0,2.0,0.0,1.0,2.0,15.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0,178.78087389349648
3.0,29.0,1.0,9.0,634.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,198.47257839967608
0.0,8.0,4.0,0.0,732.0,0.0,4.0,2.0,2.0,1.0,3.0,1.0,24.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0,295.7958353659024
2.0,21.0,4.0,4.0,556.0,0.0,4.0,3.0,2.0,0.0,3.0,1.0,28.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,120.48054655926364
3.0,17.0,4.0,9.0,687.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,8.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0,250.8130250101128
3.0,23.0,2.0,9.0,760.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,12.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0,323.81083958011925
3.0,31.0,2.0,0.0,885.0,0.0,4.0,1.0,2.0,0.0,3.0,1.0,23.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0,449.013054264053
3.0,2.0,4.0,0.0,389.0,2.0,2.0,0.0,3.0,0.0,1.0,2.0,5.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,50.20680339805851
3.0,21.0,4.0,4.0,710.0,0.0,3.0,3.0,1.0,0.0,3.0,2.0,7.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0,273.85718369687004
3.0,17.0,4.0,3.0,743.0,0.0,4.0,3.0,2.0,0.0,3.0,2.0,14.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0,306.6346448624157
1.0,32.0,2.0,4.0,758.0,1.0,2.0,1.0,3.0,0.0,1.0,2.0,5.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0,322.3137750722326
0.0,17.0,2.0,4.0,456.0,0.0,4.0,3.0,2.0,0.0,3.0,0.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,35.54070562507847
3.0,13.0,2.0,4.0,247.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,7.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,189.64597870545535
3.0,2.0,2.0,7.0,276.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,37.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,162.28965681987086
3.0,8.0,2.0,4.0,430.0,4.0,2.0,3.0,2.0,0.0,3.0,3.0,18.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0,9.737523291977286
3.0,11.0,3.0,4.0,254.0,0.0,2.0,3.0,3.0,0.0,2.0,0.0,14.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0,182.4678433983221
3.0,17.0,4.0,4.0,740.0,0.0,1.0,2.0,3.0,0.0,2.0,3.0,28.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0,303.880482503164
1.0,23.0,3.0,9.0,879.0,1.0,3.0,0.0,2.0,0.0,2.0,1.0,12.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,442.7541148983089
3.0,31.0,2.0,0.0,798.0,4.0,2.0,3.0,2.0,0.0,3.0,3.0,15.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0,362.0564475178532
2.0,6.0,4.0,4.0,212.0,4.0,3.0,3.0,2.0,0.0,1.0,1.0,8.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0,224.7042516561491
1.0,23.0,3.0,0.0,536.0,1.0,4.0,3.0,2.0,0.0,2.0,3.0,11.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0,100.26020492004258
3.0,5.0,2.0,4.0,517.0,1.0,4.0,2.0,2.0,1.0,3.0,2.0,16.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0,81.0928985564508
0.0,8.0,2.0,0.0,643.0,3.0,2.0,0.0,2.0,0.0,2.0,1.0,12.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0,206.75705476324435
0.0,11.0,4.0,3.0,102.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,6.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0,334.5796702813035
1.0,11.0,2.0,6.0,497.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,6.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,61.533489369850024
1.0,17.0,2.0,4.0,540.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,10.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,103.8531107548812
0.0,2.0,4.0,0.0,723.0,4.0,1.0,0.0,2.0,0.0,2.0,0.0,25.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,287.02817145356187
3.0,17.0,2.0,4.0,431.0,0.0,3.0,3.0,2.0,0.0,1.0,2.0,9.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0,9.75840937377609
3.0,2.0,2.0,1.0,166.0,2.0,2.0,1.0,2.0,0.0,3.0,1.0,31.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,271.1018099715566
1.0,8.0,2.0,4.0,126.0,0.0,3.0,3.0,2.0,2.0,2.0,0.0,10.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0,310.5308117294217
3.0,8.0,4.0,0.0,88.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,19.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,348.5115117147859
3.0,13.0,4.0,4.0,321.0,0.0,2.0,3.0,2.0,0.0,1.0,2.0,5.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0,115.95379090079848
2.0,11.0,2.0,7.0,347.0,0.0,4.0,3.0,2.0,0.0,3.0,2.0,21.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0,89.72376759267333
3.0,8.0,2.0,3.0,130.0,2.0,2.0,3.0,1.0,0.0,3.0,2.0,10.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,306.5296258736009
0.0,29.0,4.0,1.0,790.0,0.0,4.0,3.0,2.0,0.0,3.0,3.0,27.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,0,354.13722600662766
2.0,17.0,2.0,4.0,224.0,1.0,4.0,3.0,1.0,0.0,1.0,3.0,28.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0,212.81088869689816
1.0,21.0,3.0,9.0,474.0,1.0,4.0,3.0,2.0,0.0,1.0,1.0,22.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0,39.3136521897766
1.0,19.0,2.0,9.0,480.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,13.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0,44.4992127643947
3.0,11.0,2.0,0.0,751.0,2.0,4.0,0.0,1.0,0.0,3.0,3.0,16.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0,314.64417293275403
1.0,29.0,2.0,0.0,799.0,1.0,3.0,2.0,2.0,0.0,1.0,1.0,5.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0,363.1029365019865
1.0,8.0,0.0,3.0,549.0,0.0,1.0,3.0,1.0,0.0,2.0,1.0,6.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0,113.2138231669184
1.0,5.0,2.0,4.0,154.0,0.0,4.0,3.0,1.0,0.0,3.0,0.0,6.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,282.7269749251519
1.0,5.0,2.0,4.0,395.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,18.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,42.42305144005947
3.0,13.0,4.0,4.0,27.0,2.0,4.0,3.0,2.0,0.0,2.0,1.0,13.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0,409.4369642362147
0.0,2.0,1.0,7.0,148.0,0.0,4.0,3.0,1.0,0.0,3.0,3.0,16.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0,288.69152914717733
3.0,15.0,2.0,1.0,472.0,4.0,4.0,3.0,2.0,0.0,3.0,0.0,27.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0,37.670970759275775
0.0,5.0,4.0,4.0,134.0,0.0,2.0,3.0,2.0,0.0,3.0,0.0,6.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,302.70930809938216
3.0,21.0,4.0,1.0,837.0,4.0,4.0,0.0,2.0,0.0,3.0,2.0,44.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0,401.68363595562687
3.0,21.0,4.0,4.0,567.0,4.0,4.0,2.0,2.0,0.0,1.0,2.0,21.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0,130.9789651685075
3.0,13.0,2.0,4.0,263.0,0.0,2.0,3.0,2.0,0.0,1.0,3.0,13.0,2.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0,173.46605758580515
2.0,17.0,4.0,4.0,576.0,4.0,2.0,2.0,2.0,0.0,1.0,2.0,12.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0,139.7356858513283
1.0,14.0,0.0,1.0,778.0,1.0,4.0,2.0,3.0,0.0,3.0,2.0,12.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0,341.6460419002023
2.0,5.0,0.0,4.0,206.0,0.0,1.0,3.0,2.0,0.0,1.0,2.0,15.0,2.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,0,230.6001315368886
0.0,8.0,2.0,0.0,164.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,272.7193746425059
1.0,5.0,2.0,4.0,65.0,2.0,2.0,3.0,1.0,0.0,2.0,0.0,47.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,372.820748727593
3.0,19.0,2.0,0.0,483.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,49.10107668438534
3.0,2.0,4.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,22.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,436.635715196449
3.0,11.0,4.0,4.0,199.0,2.0,2.0,1.0,3.0,0.0,1.0,1.0,28.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,237.7557790561886
0.0,13.0,2.0,4.0,341.0,0.0,2.0,3.0,1.0,0.0,3.0,2.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0,95.98361320995892
1.0,29.0,1.0,9.0,794.0,0.0,4.0,3.0,1.0,0.0,2.0,3.0,40.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,358.80315670780493
2.0,17.0,4.0,9.0,181.0,3.0,2.0,1.0,0.0,0.0,3.0,0.0,17.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0,255.52647855049184
1.0,17.0,3.0,4.0,793.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,14.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,356.62561788953434
0.0,17.0,2.0,4.0,374.0,0.0,2.0,1.0,2.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,64.11838526641561
1.0,4.0,2.0,4.0,59.0,0.0,3.0,3.0,1.0,2.0,1.0,0.0,25.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,377.6554949850924
3.0,17.0,2.0,1.0,490.0,3.0,2.0,1.0,1.0,0.0,3.0,2.0,9.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0,54.29077432766386
3.0,0.0,4.0,0.0,599.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,18.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0,163.24752584735512
1.0,23.0,1.0,5.0,680.0,4.0,1.0,2.0,1.0,0.0,1.0,3.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,243.90089507774303
0.0,13.0,2.0,0.0,703.0,1.0,2.0,2.0,2.0,0.0,3.0,2.0,16.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,266.6262834250329
3.0,2.0,4.0,0.0,807.0,0.0,3.0,0.0,2.0,0.0,2.0,3.0,26.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0,370.9435853476223
1.0,21.0,0.0,9.0,697.0,1.0,2.0,3.0,1.0,0.0,3.0,2.0,7.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,260.9351794957667
0.0,17.0,1.0,0.0,442.0,1.0,3.0,1.0,2.0,0.0,2.0,2.0,13.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,8.567536800295619
1.0,6.0,1.0,4.0,114.0,0.0,2.0,3.0,2.0,0.0,3.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,322.73057657559
3.0,15.0,2.0,4.0,578.0,4.0,4.0,3.0,2.0,0.0,2.0,1.0,22.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0,141.7896070504183
0.0,17.0,1.0,3.0,473.0,2.0,2.0,3.0,2.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0,39.088767353057705
0.0,9.0,4.0,9.0,320.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,116.89928974474586
0.0,11.0,2.0,0.0,476.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,41.74009102986841
0.0,8.0,2.0,0.0,180.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,18.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,256.5252016661365
3.0,15.0,2.0,1.0,748.0,4.0,2.0,0.0,2.0,0.0,2.0,2.0,7.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,311.7541174600687
3.0,11.0,2.0,1.0,558.0,0.0,3.0,1.0,2.0,0.0,1.0,2.0,14.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,121.67858484674052
0.0,2.0,2.0,3.0,11.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,30.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0,425.81870080174536
0.0,13.0,2.0,0.0,103.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,333.65673548435825
1.0,8.0,2.0,9.0,72.0,1.0,3.0,1.0,1.0,0.0,3.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,364.6982746128392
3.0,21.0,4.0,4.0,762.0,0.0,3.0,3.0,1.0,0.0,1.0,2.0,6.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0,325.838969636979
3.0,8.0,3.0,6.0,285.0,3.0,4.0,3.0,2.0,0.0,3.0,3.0,36.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0,152.92433505084006
0.0,17.0,2.0,0.0,185.0,4.0,3.0,3.0,1.0,0.0,3.0,3.0,13.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,251.51164990026888
2.0,11.0,4.0,4.0,179.0,4.0,2.0,2.0,2.0,0.0,3.0,3.0,20.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,0,257.4913125863252
3.0,17.0,2.0,0.0,230.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,12.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0,206.52898299346788
0.0,8.0,4.0,0.0,41.0,0.0,4.0,3.0,2.0,0.0,2.0,1.0,16.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0,395.4760983286438
3.0,11.0,4.0,0.0,737.0,4.0,4.0,0.0,1.0,0.0,3.0,2.0,40.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0,301.62630247679203
0.0,13.0,4.0,3.0,398.0,0.0,2.0,3.0,1.0,0.0,3.0,0.0,5.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0,40.07177531400029
0.0,8.0,2.0,4.0,416.0,0.0,2.0,3.0,2.0,0.0,2.0,1.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,23.90787344855017
3.0,17.0,4.0,0.0,470.0,1.0,3.0,3.0,3.0,0.0,2.0,1.0,8.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0,34.94773488811712
1.0,8.0,2.0,4.0,137.0,0.0,4.0,2.0,3.0,2.0,2.0,0.0,21.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,299.53238423350797
0.0,21.0,2.0,3.0,572.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,12.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,135.9006840487427
3.0,6.0,2.0,1.0,542.0,4.0,1.0,0.0,1.0,0.0,3.0,0.0,12.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,106.05462614076386
1.0,8.0,4.0,3.0,636.0,0.0,4.0,0.0,2.0,0.0,3.0,2.0,9.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0,199.8247310698893
3.0,8.0,4.0,4.0,303.0,0.0,4.0,1.0,2.0,0.0,3.0,0.0,44.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0,136.51313189541074
0.0,17.0,2.0,1.0,528.0,4.0,4.0,1.0,1.0,0.0,3.0,0.0,7.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,92.22516206769129
0.0,23.0,4.0,7.0,851.0,0.0,2.0,2.0,1.0,0.0,1.0,3.0,6.0,2.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,0,414.8468501031928
3.0,15.0,4.0,1.0,590.0,0.0,4.0,0.0,2.0,0.0,3.0,2.0,17.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0,153.67079377730096
3.0,17.0,4.0,4.0,418.0,1.0,4.0,3.0,2.0,0.0,3.0,1.0,33.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0,25.668618189361123
0.0,17.0,2.0,0.0,220.0,4.0,2.0,3.0,1.0,0.0,3.0,0.0,6.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,216.7299261569277
3.0,23.0,4.0,0.0,621.0,0.0,3.0,3.0,2.0,0.0,3.0,2.0,18.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0,184.9027468812362
0.0,13.0,2.0,4.0,617.0,0.0,3.0,3.0,1.0,2.0,0.0,0.0,6.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,180.901722308906
3.0,23.0,4.0,1.0,759.0,3.0,4.0,3.0,2.0,0.0,1.0,2.0,19.0,2.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0,322.77711575336116
1.0,13.0,2.0,6.0,664.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,48.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0,229.892275178211
1.0,24.0,4.0,4.0,735.0,0.0,3.0,1.0,2.0,2.0,1.0,0.0,6.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0,298.95802196062084
3.0,17.0,4.0,0.0,360.0,3.0,4.0,3.0,2.0,0.0,3.0,0.0,41.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0,80.68820571860697
1.0,8.0,0.0,8.0,234.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,12.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,202.60748146788137
1.0,8.0,2.0,0.0,71.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,365.67065602327295
1.0,14.0,2.0,1.0,797.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,41.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0,361.5126075328044
1.0,13.0,2.0,9.0,361.0,3.0,2.0,3.0,2.0,0.0,1.0,1.0,16.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,75.67725984133132
3.0,16.0,2.0,4.0,503.0,2.0,4.0,2.0,2.0,0.0,3.0,2.0,21.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,66.90301585782687
3.0,29.0,4.0,1.0,516.0,4.0,4.0,3.0,2.0,0.0,2.0,2.0,19.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0,81.29640608096007
1.0,29.0,3.0,7.0,782.0,0.0,4.0,3.0,2.0,0.0,3.0,3.0,31.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0,346.30645202578177
0.0,25.0,4.0,7.0,773.0,0.0,2.0,3.0,2.0,0.0,2.0,3.0,8.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0,336.91818002176757
