Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,target,cluster,distance
2.0,0.505,0.405,0.14,0.875,0.2665,0.174,0.285,12,0,1.9942973204359329
2.0,0.415,0.305,0.1,0.325,0.156,0.0505,0.091,6,0,4.105484420278094
2.0,0.47,0.375,0.12,0.5805,0.266,0.0935,0.169,8,0,2.087751899136747
2.0,0.49,0.385,0.125,0.609,0.3065,0.096,0.1775,8,0,2.0768069864421594
2.0,0.5,0.4,0.125,0.5975,0.27,0.1275,0.166,9,0,1.1325632418229643
2.0,0.505,0.44,0.14,0.8275,0.3415,0.1855,0.239,8,0,2.0356376296283054
2.0,0.525,0.395,0.13,0.7635,0.3375,0.1425,0.225,8,0,2.044535542940453
2.0,0.54,0.405,0.125,0.891,0.4815,0.1915,0.202,9,0,1.0355605605363178
2.0,0.55,0.45,0.15,1.0145,0.407,0.2015,0.2875,10,0,0.0634682447313247
2.0,0.555,0.435,0.145,0.9685,0.4985,0.168,0.2385,9,0,1.0269028117920749
2.0,0.565,0.45,0.155,1.0595,0.4735,0.24,0.265,10,0,0.0635755890851153
2.0,0.57,0.455,0.15,0.952,0.3895,0.2155,0.2745,9,0,1.0256673110981536
2.0,0.57,0.435,0.13,0.7535,0.349,0.1755,0.194,10,0,0.2990206797935931
2.0,0.59,0.475,0.165,1.077,0.4545,0.244,0.3095,9,0,1.024739051385372
2.0,0.59,0.46,0.13,1.102,0.455,0.2055,0.33,12,0,1.9810100343915484
2.0,0.6,0.475,0.175,1.3445,0.549,0.2875,0.36,11,0,1.042954273132066
2.0,0.6,0.495,0.175,1.29,0.606,0.276,0.3445,11,0,1.0327474459471393
2.0,0.605,0.455,0.16,1.1035,0.421,0.3015,0.325,9,0,1.030454981135977
2.0,0.615,0.51,0.15,1.296,0.545,0.3315,0.32,9,0,1.072644002762198
2.0,0.615,0.505,0.165,1.34,0.5315,0.2815,0.41,12,0,2.012478263828774
2.0,0.62,0.5,0.165,1.307,0.6355,0.2545,0.315,9,0,1.0818628112025843
2.0,0.63,0.505,0.165,1.26,0.4525,0.2755,0.406,14,0,3.988719782961328
2.0,0.635,0.51,0.17,1.3555,0.619,0.305,0.39,9,0,1.1018865894938394
2.0,0.65,0.525,0.175,1.4715,0.675,0.315,0.399,11,0,1.117738930038318
2.0,0.655,0.52,0.165,1.4095,0.586,0.291,0.405,9,0,1.1176821146296052
2.0,0.66,0.53,0.17,1.3905,0.5905,0.212,0.453,15,0,4.998544785056887
2.0,0.66,0.52,0.19,1.558,0.755,0.298,0.4,10,0,0.6489471592224405
2.0,0.47,0.365,0.12,0.612,0.327,0.15,0.14,8,0,2.076327989241176
2.0,0.475,0.37,0.125,0.537,0.222,0.1215,0.15,9,0,1.170618860368737
2.0,0.48,0.375,0.115,0.6765,0.3205,0.1065,0.17,6,0,4.043506243183105
2.0,0.48,0.385,0.145,0.64,0.2925,0.1405,0.1575,6,0,4.046864709255781
2.0,0.48,0.36,0.1,0.439,0.194,0.099,0.115,8,0,2.1328340790962343
2.0,0.48,0.365,0.12,0.6015,0.312,0.117,0.14,7,0,3.061238313973204
2.0,0.49,0.385,0.125,0.649,0.32,0.124,0.1695,8,0,2.0673894254504543
2.0,0.495,0.395,0.135,0.6335,0.3035,0.1295,0.1495,8,0,2.071578799399976
2.0,0.495,0.4,0.135,0.61,0.272,0.1435,0.144,7,0,3.059790629257254
2.0,0.5,0.39,0.135,0.6595,0.3145,0.1535,0.1565,6,0,4.0435976868726
2.0,0.5,0.385,0.135,0.6425,0.3195,0.129,0.1535,7,0,3.0534249942688616
2.0,0.5,0.4,0.125,0.6725,0.336,0.12,0.1825,7,0,3.0482400310916904
2.0,0.505,0.41,0.125,0.642,0.289,0.133,0.155,9,0,1.1140530897979577
2.0,0.51,0.39,0.135,0.769,0.3935,0.1455,0.19,8,0,2.0432467575357856
2.0,0.51,0.405,0.15,0.7035,0.347,0.134,0.1885,8,0,2.0539603260504937
2.0,0.51,0.41,0.145,0.796,0.3865,0.1815,0.1955,8,0,2.038504980041365
2.0,0.515,0.39,0.155,0.7125,0.3695,0.137,0.155,7,0,3.043139816750756
2.0,0.525,0.4,0.14,0.7325,0.334,0.1575,0.17,11,0,1.0355976148659134
2.0,0.53,0.405,0.125,0.6515,0.2715,0.1605,0.186,7,0,3.051826274220655
2.0,0.535,0.43,0.14,0.7165,0.2855,0.1595,0.2155,8,0,2.052970805379641
2.0,0.535,0.435,0.14,0.874,0.3735,0.229,0.2195,8,0,2.0297588586167703
2.0,0.57,0.45,0.155,1.195,0.5625,0.2565,0.295,10,0,0.2178310996098295
2.0,0.57,0.45,0.155,1.1935,0.513,0.21,0.343,10,0,0.2024491202199045
2.0,0.57,0.445,0.14,1.0635,0.5265,0.2195,0.24,8,0,2.0244450278774657
2.0,0.57,0.46,0.17,0.9035,0.4075,0.1935,0.214,7,0,3.025141091502748
2.0,0.575,0.475,0.16,1.114,0.4955,0.2745,0.29,9,0,1.0293323613580956
2.0,0.58,0.455,0.15,1.012,0.4985,0.2115,0.2835,10,0,0.0531162482931461
2.0,0.58,0.49,0.13,1.1335,0.586,0.2565,0.237,9,0,1.0401568506873533
2.0,0.59,0.465,0.155,1.136,0.5245,0.2615,0.275,11,0,0.9894620016371608
2.0,0.59,0.47,0.16,1.206,0.479,0.2425,0.309,8,0,2.0316333946629137
2.0,0.595,0.475,0.165,1.213,0.621,0.2435,0.274,9,0,1.0555895389427543
2.0,0.595,0.455,0.15,1.044,0.518,0.2205,0.27,9,0,1.0246737601359126
2.0,0.605,0.475,0.155,1.161,0.572,0.2455,0.275,9,0,1.0403187087695005
2.0,0.605,0.47,0.165,1.2315,0.6025,0.262,0.2925,11,0,1.0148857340289803
2.0,0.61,0.47,0.15,1.1625,0.565,0.258,0.3085,11,0,0.9975219838253016
2.0,0.61,0.475,0.155,1.168,0.554,0.239,0.3295,10,0,0.1969776640814944
2.0,0.625,0.49,0.175,1.3325,0.5705,0.271,0.405,10,0,0.3712003434421854
2.0,0.63,0.485,0.155,1.278,0.637,0.275,0.31,8,0,2.049251719806791
2.0,0.63,0.48,0.15,1.1785,0.5185,0.248,0.3235,8,0,2.031070260865869
2.0,0.635,0.49,0.175,1.375,0.623,0.2705,0.395,11,0,1.0662652313029115
2.0,0.635,0.525,0.185,1.4065,0.684,0.3,0.3745,10,0,0.4824250298773051
2.0,0.64,0.505,0.155,1.4025,0.705,0.2655,0.335,10,0,0.4767549264071252
2.0,0.645,0.52,0.175,1.636,0.779,0.342,0.432,11,0,1.2238255464309962
2.0,0.645,0.52,0.175,1.561,0.709,0.3555,0.4,8,0,2.1201159517027808
2.0,0.645,0.5,0.175,1.3385,0.633,0.299,0.349,11,0,1.0547876591590084
2.0,0.65,0.495,0.16,1.304,0.57,0.312,0.3725,9,0,1.0795487155772858
2.0,0.65,0.52,0.21,1.6785,0.6665,0.308,0.46,11,0,1.2236078650322328
2.0,0.65,0.525,0.185,1.622,0.6645,0.3225,0.477,10,0,0.6895262969755502
2.0,0.66,0.535,0.19,1.5905,0.6425,0.297,0.5175,9,0,1.2203026876658798
2.0,0.66,0.495,0.195,1.6275,0.594,0.3595,0.485,10,0,0.6840064346851578
2.0,0.67,0.525,0.165,1.6085,0.682,0.3145,0.4005,11,0,1.183319443879954
2.0,0.68,0.535,0.185,1.607,0.7245,0.3215,0.498,12,0,2.1009562084420828
2.0,0.69,0.525,0.175,1.7005,0.8255,0.362,0.405,8,0,2.179987386398083
2.0,0.69,0.505,0.2,1.872,0.893,0.4015,0.48,10,0,1.010448021184026
2.0,0.71,0.565,0.205,2.198,1.012,0.5225,0.5475,11,0,1.6932030004752443
2.0,0.715,0.565,0.175,1.9525,0.7645,0.4185,0.4135,10,0,1.0333247057622483
2.0,0.765,0.6,0.22,2.302,1.007,0.509,0.6205,12,0,2.4777173687779963
2.0,0.43,0.335,0.12,0.397,0.1985,0.0865,0.1035,7,0,3.1086542198358584
2.0,0.47,0.36,0.105,0.544,0.27,0.1395,0.129,7,0,3.072214660856212
2.0,0.49,0.465,0.125,0.5225,0.235,0.13,0.141,7,0,3.075186628307696
2.0,0.5,0.39,0.125,0.5215,0.2485,0.117,0.131,6,0,4.062468845464139
2.0,0.52,0.4,0.145,0.7765,0.3525,0.1845,0.185,9,0,1.0618833645965258
2.0,0.525,0.405,0.12,0.7555,0.3755,0.1555,0.201,9,0,1.0649586345870572
2.0,0.545,0.39,0.135,0.7835,0.4225,0.1815,0.156,7,0,3.034561502910382
2.0,0.545,0.41,0.12,0.793,0.434,0.1405,0.19,9,0,1.0548310341904237
2.0,0.545,0.415,0.14,0.82,0.4615,0.127,0.218,9,0,1.0478192725026936
2.0,0.55,0.425,0.15,0.8315,0.411,0.1765,0.2165,10,0,0.208218148068978
2.0,0.56,0.43,0.145,0.8995,0.464,0.1775,0.234,9,0,1.0308893737068885
2.0,0.56,0.445,0.16,0.8965,0.42,0.2175,0.2215,8,0,2.0264976850309653
2.0,0.56,0.415,0.145,0.852,0.43,0.1885,0.205,8,0,2.030636530202094
2.0,0.565,0.455,0.15,0.9595,0.4565,0.2395,0.23,9,0,1.0248532095683598
2.0,0.565,0.435,0.15,0.99,0.5795,0.1825,0.206,8,0,2.028046351802285
2.0,0.57,0.46,0.15,1.0375,0.5415,0.2035,0.25,9,0,1.0269033463149997
2.0,0.575,0.435,0.14,0.8455,0.401,0.191,0.222,9,0,1.0392415908681918
2.0,0.575,0.455,0.135,0.907,0.4245,0.197,0.26,9,0,1.028438696205242
2.0,0.575,0.445,0.17,1.0225,0.549,0.2175,0.228,9,0,1.0281783287518391
2.0,0.575,0.445,0.145,0.847,0.415,0.1945,0.22,9,0,1.0382267380613794
2.0,0.58,0.455,0.15,1.114,0.4765,0.2155,0.265,8,0,2.024666198604128
2.0,0.58,0.445,0.135,0.814,0.3775,0.1915,0.22,9,0,1.046197455970421
2.0,0.58,0.45,0.14,0.9615,0.486,0.1815,0.253,9,0,1.025113786155404
2.0,0.58,0.45,0.145,1.0025,0.547,0.1975,0.2295,8,0,2.025019543343666
2.0,0.585,0.46,0.145,0.9335,0.478,0.1825,0.235,9,0,1.0272457500431174
2.0,0.585,0.465,0.16,0.9555,0.4595,0.236,0.265,7,0,3.022496418090921
2.0,0.59,0.47,0.15,0.9955,0.481,0.232,0.24,8,0,2.02269097146371
2.0,0.6,0.455,0.17,1.1915,0.696,0.2395,0.24,8,0,2.045064909059328
2.0,0.6,0.465,0.155,1.0165,0.512,0.2465,0.225,10,0,0.0920336759076464
2.0,0.605,0.475,0.14,1.1175,0.555,0.257,0.274,9,0,1.0335740262408009
2.0,0.605,0.48,0.17,1.1835,0.582,0.2365,0.317,10,0,0.222485958020981
2.0,0.61,0.485,0.16,1.0145,0.5315,0.212,0.2415,8,0,2.024327415714461
2.0,0.61,0.485,0.145,1.3305,0.783,0.2255,0.2865,9,0,1.121145343152411
2.0,0.61,0.47,0.165,1.052,0.498,0.242,0.267,9,0,1.0245308958968289
2.0,0.615,0.46,0.17,1.0565,0.4815,0.272,0.27,10,0,0.0849662840471487
2.0,0.62,0.47,0.135,1.0195,0.5315,0.2005,0.2475,8,0,2.024410484981398
2.0,0.62,0.45,0.2,0.858,0.4285,0.1525,0.2405,8,0,2.030453347782759
2.0,0.625,0.48,0.185,1.2065,0.587,0.29,0.286,8,0,2.0375848940725545
2.0,0.63,0.47,0.155,1.1325,0.589,0.211,0.287,8,0,2.030754284907097
2.0,0.63,0.5,0.175,1.2645,0.5635,0.3065,0.3425,10,0,0.3029840640306119
2.0,0.64,0.515,0.165,1.369,0.632,0.3415,0.358,10,0,0.4322846431353905
2.0,0.645,0.53,0.195,1.39,0.6465,0.2945,0.3735,10,0,0.4534636326880049
2.0,0.65,0.5,0.155,1.202,0.565,0.3135,0.294,11,0,1.0102252164511678
2.0,0.655,0.515,0.16,1.31,0.553,0.369,0.345,11,0,1.0438888715187735
2.0,0.665,0.525,0.16,1.363,0.629,0.279,0.34,8,0,2.0641254029041325
2.0,0.685,0.52,0.165,1.519,0.699,0.3685,0.4,10,0,0.6067264910349403
2.0,0.69,0.53,0.21,1.583,0.7355,0.405,0.3865,12,0,2.0936556815767333
2.0,0.695,0.56,0.185,1.74,0.885,0.3715,0.4375,10,0,0.8878873021419607
2.0,0.7,0.565,0.18,1.751,0.895,0.3355,0.446,9,0,1.360983461384128
2.0,0.7,0.575,0.19,2.273,1.095,0.418,0.638,12,0,2.47177823022022
2.0,0.715,0.55,0.19,2.0045,1.0465,0.407,0.5075,12,0,2.3158967849969847
2.0,0.715,0.535,0.19,1.6755,0.889,0.313,0.42,10,0,0.8269230435096798
2.0,0.725,0.505,0.185,1.978,1.026,0.4255,0.4505,12,0,2.295256101090054
2.0,0.735,0.585,0.185,2.124,0.952,0.55,0.5,11,0,1.6241668673126983
2.0,0.745,0.565,0.215,1.931,0.896,0.4585,0.5,11,0,1.4638753877244282
2.0,0.755,0.58,0.205,2.0065,0.8295,0.4015,0.595,10,0,1.1441083058507844
2.0,0.495,0.395,0.12,0.553,0.224,0.1375,0.167,8,0,2.0937543640364886
2.0,0.5,0.42,0.135,0.6765,0.302,0.1415,0.2065,9,0,1.0955222165044118
2.0,0.525,0.42,0.155,0.842,0.428,0.1415,0.2045,9,0,1.0445249785359152
2.0,0.535,0.435,0.15,0.717,0.3475,0.1445,0.194,9,0,1.076576060875097
2.0,0.55,0.43,0.15,0.8745,0.413,0.1905,0.248,9,0,1.0337274867858708
2.0,0.555,0.44,0.14,0.8705,0.407,0.156,0.255,9,0,1.0357557867772142
2.0,0.565,0.445,0.15,0.796,0.3635,0.184,0.219,8,0,2.0367942676960515
2.0,0.565,0.39,0.125,0.744,0.352,0.13,0.1685,11,0,1.0324578313333486
2.0,0.57,0.435,0.17,0.873,0.382,0.183,0.2705,10,0,0.165290912655046
2.0,0.57,0.435,0.125,0.8965,0.383,0.1835,0.275,9,0,1.032182519787222
2.0,0.575,0.46,0.155,0.892,0.4415,0.176,0.22,10,0,0.1462788412105807
2.0,0.58,0.46,0.155,1.4395,0.6715,0.273,0.2955,10,0,0.4835821311970492
2.0,0.58,0.455,0.135,0.7955,0.405,0.167,0.204,10,0,0.2440207832587954
2.0,0.585,0.465,0.155,0.9145,0.4555,0.1965,0.235,9,0,1.0280771032563738
2.0,0.585,0.49,0.185,1.171,0.522,0.2535,0.335,10,0,0.1906849056103907
2.0,0.585,0.46,0.165,1.1135,0.5825,0.2345,0.274,10,0,0.1677207176359151
2.0,0.585,0.47,0.165,1.409,0.8,0.229,0.295,10,0,0.5287654010728922
2.0,0.585,0.475,0.15,1.065,0.5315,0.199,0.2885,10,0,0.1034667849632507
2.0,0.585,0.45,0.18,0.7995,0.336,0.1855,0.237,8,0,2.0373661842981643
2.0,0.59,0.47,0.18,1.187,0.5985,0.227,0.31,9,0,1.0478089717759256
2.0,0.59,0.455,0.155,0.8855,0.388,0.188,0.275,10,0,0.1485397756725106
2.0,0.6,0.475,0.17,1.1315,0.508,0.272,0.309,10,0,0.1478009150043464
2.0,0.6,0.48,0.155,1.014,0.451,0.1885,0.325,11,0,0.980205667688135
2.0,0.6,0.46,0.155,0.9595,0.4455,0.189,0.295,11,0,0.9804850841002144
2.0,0.605,0.49,0.14,0.9755,0.419,0.206,0.315,10,0,0.0793903736729882
2.0,0.61,0.45,0.15,0.871,0.407,0.1835,0.25,10,0,0.1614320230438652
2.0,0.61,0.48,0.165,1.244,0.6345,0.257,0.305,12,0,2.0008246735578634
2.0,0.61,0.475,0.17,1.0265,0.435,0.2335,0.3035,10,0,0.0545492418777735
2.0,0.61,0.48,0.17,1.137,0.4565,0.29,0.347,10,0,0.161978271034397
2.0,0.61,0.46,0.16,1.0,0.494,0.197,0.275,10,0,0.0639654229827276
2.0,0.615,0.47,0.165,1.128,0.4465,0.2195,0.34,10,0,0.1366511586204453
2.0,0.615,0.5,0.17,1.054,0.4845,0.228,0.295,10,0,0.0831381492697881
2.0,0.615,0.475,0.17,1.129,0.4795,0.302,0.3,10,0,0.1518792322478816
2.0,0.615,0.48,0.175,1.118,0.446,0.3195,0.3,9,0,1.0329780303483995
2.0,0.62,0.51,0.175,1.2815,0.5715,0.2385,0.39,10,0,0.3223920361081772
2.0,0.62,0.495,0.18,1.2555,0.5765,0.254,0.355,12,0,1.9994130883411183
2.0,0.625,0.455,0.17,1.082,0.4955,0.2345,0.315,9,0,1.0267639713944652
2.0,0.63,0.485,0.145,1.062,0.5065,0.1785,0.3365,12,0,1.9816335655186024
2.0,0.63,0.495,0.16,1.093,0.497,0.221,0.315,12,0,1.9815987836391065
2.0,0.635,0.49,0.16,1.101,0.534,0.1865,0.3455,10,0,0.1568257136562091
2.0,0.635,0.475,0.17,1.1935,0.5205,0.2695,0.3665,10,0,0.2250256938912666
2.0,0.635,0.51,0.155,0.986,0.405,0.2255,0.31,10,0,0.1004968299763043
2.0,0.64,0.565,0.23,1.521,0.644,0.372,0.406,15,0,5.01359323410233
2.0,0.64,0.525,0.18,1.3135,0.4865,0.2995,0.4075,10,0,0.3503139745286444
2.0,0.645,0.51,0.16,1.1835,0.556,0.2385,0.345,11,0,1.0040888951053994
2.0,0.645,0.5,0.195,1.401,0.6165,0.3515,0.3725,10,0,0.45908975598744
2.0,0.645,0.525,0.16,1.5075,0.7455,0.245,0.4325,11,0,1.148960689128061
2.0,0.65,0.525,0.175,1.5365,0.6865,0.3585,0.405,11,0,1.1531582025207303
2.0,0.65,0.51,0.19,1.542,0.7155,0.3735,0.375,9,0,1.1975868468682975
2.0,0.655,0.535,0.205,1.6445,0.7305,0.3595,0.46,13,0,3.067719390088078
2.0,0.655,0.49,0.175,1.3585,0.6395,0.294,0.365,10,0,0.4175300877638142
2.0,0.675,0.545,0.185,1.7375,0.876,0.3135,0.469,13,0,3.1041511367922365
2.0,0.685,0.545,0.205,1.7925,0.8145,0.416,0.461,9,0,1.3691378463146355
2.0,0.705,0.555,0.215,2.141,1.0465,0.383,0.528,11,0,1.6428063263292434
2.0,0.72,0.575,0.215,2.173,0.9515,0.564,0.5365,12,0,2.393192811824068
2.0,0.415,0.315,0.115,0.3895,0.2015,0.065,0.103,9,0,1.2652891790535072
2.0,0.44,0.32,0.12,0.4565,0.2435,0.092,0.1025,8,0,2.1282250928015505
2.0,0.45,0.335,0.125,0.4475,0.2165,0.126,0.11,6,0,4.076946508553453
2.0,0.475,0.37,0.125,0.649,0.347,0.136,0.142,8,0,2.0682644302282784
2.0,0.485,0.39,0.085,0.6435,0.2945,0.103,0.198,8,0,2.070920593939896
2.0,0.485,0.37,0.13,0.526,0.2485,0.105,0.1555,6,0,4.062077010774313
2.0,0.505,0.385,0.105,0.5525,0.239,0.1245,0.1555,9,0,1.1576300590185935
2.0,0.515,0.425,0.145,0.9365,0.497,0.181,0.2185,8,0,2.026568593670507
2.0,0.52,0.4,0.125,0.559,0.254,0.139,0.149,8,0,2.089316142469916
2.0,0.525,0.4,0.14,0.7205,0.3685,0.145,0.1735,8,0,2.050490414901786
2.0,0.53,0.4,0.125,0.7575,0.398,0.151,0.175,8,0,2.0442923625664062
2.0,0.55,0.425,0.16,0.793,0.343,0.2035,0.215,9,0,1.0540500990256978
2.0,0.57,0.445,0.15,0.9875,0.504,0.207,0.249,8,0,2.023088152908357
2.0,0.575,0.465,0.15,1.08,0.595,0.2065,0.238,9,0,1.035255383194238
2.0,0.575,0.46,0.165,0.9155,0.4005,0.2465,0.2385,8,0,2.0254772120331146
2.0,0.585,0.455,0.15,0.906,0.4095,0.23,0.2335,8,0,2.025711015858834
2.0,0.59,0.44,0.15,0.8725,0.387,0.215,0.245,8,0,2.0281680389521144
2.0,0.6,0.455,0.155,0.945,0.4365,0.2085,0.25,8,0,2.023447355934992
2.0,0.6,0.465,0.2,1.259,0.6405,0.1985,0.357,9,0,1.0720377752867212
2.0,0.62,0.485,0.155,1.049,0.462,0.231,0.25,10,0,0.0744656394017341
2.0,0.62,0.48,0.165,1.0725,0.4815,0.235,0.312,9,0,1.0256336981962395
2.0,0.625,0.52,0.175,1.4105,0.691,0.322,0.3465,10,0,0.48634703282967
2.0,0.625,0.47,0.18,1.136,0.451,0.3245,0.305,11,0,0.9927288786906524
2.0,0.63,0.47,0.145,1.1005,0.52,0.26,0.276,9,0,1.0299007626630352
2.0,0.63,0.455,0.15,1.1315,0.481,0.2745,0.305,9,0,1.0318478065926011
2.0,0.63,0.48,0.15,1.271,0.6605,0.2425,0.31,11,0,1.0350778680022537
2.0,0.635,0.51,0.185,1.308,0.544,0.318,0.377,8,0,2.0514436710841686
2.0,0.645,0.51,0.155,1.539,0.6405,0.3585,0.43,11,0,1.1474678592819016
2.0,0.65,0.515,0.175,1.466,0.677,0.3045,0.4,10,0,0.5348225573908402
2.0,0.65,0.485,0.14,1.175,0.475,0.2435,0.215,8,0,2.031223116327875
2.0,0.655,0.51,0.215,1.7835,0.8885,0.4095,0.4195,11,0,1.3444192016548038
2.0,0.66,0.505,0.165,1.374,0.589,0.351,0.345,10,0,0.4231156490237118
2.0,0.67,0.545,0.2,1.7025,0.833,0.374,0.41,11,0,1.2787738210114286
2.0,0.67,0.51,0.175,1.5265,0.651,0.4475,0.345,10,0,0.6081256063032929
2.0,0.67,0.5,0.19,1.519,0.616,0.388,0.415,10,0,0.5828957745405334
2.0,0.68,0.515,0.17,1.6115,0.8415,0.306,0.395,11,0,1.2249993789661773
2.0,0.69,0.525,0.2,1.7825,0.9165,0.3325,0.461,12,0,2.187363249503396
2.0,0.7,0.555,0.2,1.858,0.73,0.3665,0.595,11,0,1.3759878454924814
2.0,0.705,0.56,0.165,1.675,0.797,0.4095,0.388,10,0,0.7942802212133687
2.0,0.72,0.565,0.2,2.1055,1.017,0.363,0.494,12,0,2.3505405147542238
2.0,0.74,0.57,0.18,1.8725,0.9115,0.427,0.446,10,0,1.028977302868653
2.0,0.75,0.55,0.18,1.893,0.942,0.397,0.445,11,0,1.437775911144043
2.0,0.475,0.36,0.1,0.4285,0.1965,0.099,0.112,7,0,3.0992900572751805
2.0,0.48,0.355,0.16,0.464,0.221,0.106,0.239,8,0,2.116061755966767
2.0,0.525,0.415,0.145,0.845,0.3525,0.1635,0.2875,8,0,2.033268387322495
2.0,0.525,0.4,0.155,0.707,0.282,0.1605,0.225,9,0,1.0861490017254951
2.0,0.54,0.455,0.14,0.972,0.419,0.255,0.269,10,0,0.078966778487755
2.0,0.55,0.435,0.14,0.7625,0.327,0.1685,0.259,10,0,0.2892291831410007
2.0,0.56,0.425,0.135,0.849,0.3265,0.221,0.2645,10,0,0.211895180754977
2.0,0.565,0.44,0.125,0.802,0.3595,0.1825,0.215,9,0,1.051010428022317
2.0,0.565,0.43,0.15,0.831,0.4245,0.1735,0.219,10,0,0.203974302053891
2.0,0.57,0.45,0.14,0.795,0.3385,0.148,0.245,9,0,1.0544250712412724
2.0,0.575,0.455,0.165,0.867,0.3765,0.1805,0.268,8,0,2.0290196405749072
2.0,0.575,0.47,0.185,0.985,0.3745,0.2175,0.355,10,0,0.116679993971174
2.0,0.575,0.445,0.16,0.839,0.4005,0.198,0.239,9,0,1.0390403988386845
2.0,0.575,0.44,0.16,0.9615,0.483,0.166,0.275,13,0,2.9793636829559462
2.0,0.58,0.46,0.155,1.0335,0.469,0.2225,0.295,10,0,0.0373508319691866
2.0,0.58,0.43,0.13,0.798,0.365,0.173,0.2285,10,0,0.2464031682392289
2.0,0.59,0.49,0.165,1.207,0.559,0.235,0.309,10,0,0.2283118141723715
2.0,0.595,0.45,0.14,0.838,0.3965,0.194,0.217,10,0,0.1990224233021459
2.0,0.595,0.45,0.145,0.959,0.463,0.2065,0.2535,10,0,0.0701865207777242
2.0,0.6,0.48,0.165,0.9165,0.4135,0.1965,0.2725,9,0,1.0280124568736322
2.0,0.6,0.47,0.165,1.059,0.504,0.241,0.275,9,0,1.024766828143433
2.0,0.6,0.47,0.16,1.194,0.5625,0.3045,0.2635,10,0,0.2307716146924195
2.0,0.605,0.475,0.145,0.884,0.3835,0.1905,0.27,8,0,2.0276563846164706
2.0,0.61,0.475,0.155,0.983,0.4565,0.228,0.266,10,0,0.0541265002099108
2.0,0.61,0.47,0.16,1.022,0.449,0.2345,0.2945,9,0,1.022563819252465
2.0,0.61,0.47,0.17,1.1185,0.5225,0.2405,0.31,9,0,1.0309064240113437
2.0,0.615,0.47,0.16,1.0175,0.473,0.2395,0.28,10,0,0.0512793466927322
2.0,0.615,0.475,0.175,1.224,0.6035,0.261,0.311,9,0,1.056477113948263
2.0,0.62,0.515,0.175,1.221,0.535,0.241,0.395,13,0,2.989693280957884
2.0,0.62,0.48,0.15,1.266,0.6285,0.2575,0.309,12,0,2.003159263522088
2.0,0.625,0.49,0.165,1.1165,0.4895,0.2615,0.3325,11,0,0.98803637450102
2.0,0.625,0.475,0.16,1.0845,0.5005,0.2355,0.3105,10,0,0.1064473101126717
2.0,0.625,0.5,0.17,1.0985,0.4645,0.22,0.354,9,0,1.0300804638050318
2.0,0.63,0.505,0.17,1.0915,0.4615,0.266,0.3,9,0,1.0284974082458722
2.0,0.63,0.49,0.17,1.1745,0.5255,0.273,0.339,11,0,0.9989746628593964
2.0,0.63,0.485,0.165,1.233,0.6565,0.2315,0.3035,10,0,0.3081947079878872
2.0,0.63,0.495,0.175,1.2695,0.605,0.271,0.328,11,0,1.0271743996562708
2.0,0.635,0.5,0.17,1.4345,0.611,0.309,0.418,12,0,2.036502567548131
2.0,0.64,0.515,0.18,1.247,0.5475,0.2925,0.3685,10,0,0.2907031027222514
2.0,0.64,0.525,0.185,1.707,0.763,0.4205,0.4435,11,0,1.2688499224154586
2.0,0.645,0.505,0.15,1.1605,0.519,0.2615,0.335,10,0,0.1942623352711638
2.0,0.645,0.5,0.175,1.286,0.5645,0.288,0.386,12,0,2.005484578256288
2.0,0.645,0.5,0.19,1.5595,0.741,0.3715,0.3845,14,0,4.030907039652412
2.0,0.645,0.51,0.19,1.4745,0.605,0.345,0.48,9,0,1.1589395073905442
2.0,0.645,0.51,0.195,1.226,0.5885,0.2215,0.3745,10,0,0.2863449556125756
2.0,0.645,0.51,0.16,1.33,0.6665,0.309,0.317,9,0,1.098542333864325
2.0,0.645,0.5,0.175,1.3375,0.554,0.308,0.415,10,0,0.3843642629102767
2.0,0.645,0.485,0.15,1.2215,0.5695,0.2735,0.33,9,0,1.0542781426644252
2.0,0.65,0.505,0.19,1.274,0.59,0.23,0.391,11,0,1.0317967888204118
2.0,0.65,0.525,0.185,1.488,0.665,0.337,0.378,11,0,1.1229350537945406
2.0,0.65,0.51,0.16,1.3835,0.6385,0.2905,0.3665,9,0,1.1117961819395512
2.0,0.655,0.55,0.18,1.274,0.586,0.281,0.365,10,0,0.3349463774168119
2.0,0.66,0.5,0.165,1.3195,0.667,0.269,0.341,9,0,1.0948314524746454
2.0,0.66,0.53,0.195,1.5505,0.6505,0.3295,0.495,10,0,0.631861250862893
2.0,0.66,0.51,0.165,1.6375,0.7685,0.3545,0.3925,14,0,4.044168839996362
2.0,0.665,0.525,0.175,1.443,0.6635,0.3845,0.353,11,0,1.1091509003322155
2.0,0.665,0.505,0.16,1.289,0.6145,0.253,0.3665,11,0,1.0379047969663406
2.0,0.665,0.52,0.175,1.3725,0.606,0.32,0.395,12,0,2.0248751989370315
2.0,0.665,0.5,0.175,1.2975,0.6075,0.314,0.315,9,0,1.080944031307251
2.0,0.67,0.505,0.16,1.2585,0.6255,0.311,0.308,12,0,2.005631982869541
2.0,0.67,0.52,0.165,1.39,0.711,0.2865,0.3,11,0,1.0877232500021223
2.0,0.675,0.525,0.16,1.2835,0.572,0.2755,0.3545,13,0,2.9964949214328667
2.0,0.68,0.52,0.195,1.4535,0.592,0.391,0.4125,10,0,0.5245868790872685
